date,oil_price,open,max,min,Объём,change_percent
"19.02.2003","287,00","281,75","287,00","280,50","5,92K","1,59%"
"18.02.2003","282,50","279,00","284,00","277,50","4,29K","1,16%"
"17.02.2003","279,25","283,00","283,00","277,25","5,30K","-1,67%"
"14.02.2003","284,00","289,00","289,00","281,25","8,47K","-0,26%"
"13.02.2003","284,75","282,75","286,75","282,75","8,36K","-3,39%"
"12.02.2003","294,75","302,50","306,00","291,00","23,30K","-0,76%"
"11.02.2003","297,00","302,00","302,00","295,75","28,39K","-1,41%"
"10.02.2003","301,25","304,00","313,50","301,00","27,38K","-0,58%"
"07.02.2003","303,00","289,50","303,00","288,50","20,96K","5,85%"
"06.02.2003","286,25","279,50","286,50","278,50","19,44K","3,15%"
"05.02.2003","277,50","271,75","281,25","271,75","20,42K","2,87%"
"04.02.2003","269,75","264,50","270,00","261,50","17,72K","1,60%"
"03.02.2003","265,50","264,50","266,75","263,00","13,25K","-0,93%"
"31.01.2003","268,00","268,50","269,75","267,50","12,76K","0,28%"
"30.01.2003","267,25","264,00","269,50","264,00","12,39K","1,33%"
"29.01.2003","263,75","258,75","264,25","256,50","16,29K","2,33%"
"28.01.2003","257,75","257,50","258,75","256,75","8,64K","0,19%"
"27.01.2003","257,25","261,00","261,00","256,00","7,58K","0,49%"
"24.01.2003","256,00","253,25","256,00","251,50","7,96K","2,50%"
"23.01.2003","249,75","255,25","257,00","249,25","12,21K","-1,87%"
"22.01.2003","254,50","254,25","255,00","250,00","11,85K","1,29%"
"21.01.2003","251,25","256,75","258,75","250,00","9,74K","-1,47%"
"20.01.2003","255,00","253,25","255,00","252,75","3,14K","1,39%"
"17.01.2003","251,50","254,00","255,50","250,00","12,09K","-1,47%"
"16.01.2003","255,25","255,25","260,00","254,50","9,14K","-0,20%"
"15.01.2003","255,75","253,50","256,00","252,00","15,08K","0,59%"
"14.01.2003","254,25","247,00","256,25","246,50","14,00K","2,11%"
"13.01.2003","249,00","245,50","249,00","242,00","6,67K","-1,97%"
"10.01.2003","254,00","254,25","255,25","250,00","29,71K","2,01%"
"09.01.2003","249,00","247,00","249,75","244,50","30,42K","3,21%"
"08.01.2003","241,25","248,50","248,75","238,50","29,59K","-3,40%"
"07.01.2003","249,75","252,00","252,50","248,50","16,89K","-3,01%"
"06.01.2003","257,50","262,00","263,00","253,75","25,42K","-0,68%"
"03.01.2003","259,25","254,00","260,00","254,00","10,20K","2,57%"
"02.01.2003","252,75","252,00","253,00","249,25","10,16K","1,71%"
"31.12.2002","248,50","250,00","251,00","247,00","3,50K","-1,49%"
"30.12.2002","252,25","258,50","261,50","251,75","5,67K","-1,27%"
"27.12.2002","255,50","260,00","261,00","253,50","3,51K","0,89%"
"24.12.2002","253,25","253,50","255,25","253,00","2,81K","0,60%"
"23.12.2002","251,75","250,50","252,00","249,25","6,88K","2,55%"
"20.12.2002","245,50","248,00","248,00","245,25","4,47K","-2,19%"
"19.12.2002","251,00","249,75","254,00","246,50","7,19K","1,31%"
"18.12.2002","247,75","241,00","251,00","240,00","8,06K","2,16%"
"17.12.2002","242,50","245,75","245,75","240,50","6,78K","0,10%"
"16.12.2002","242,25","238,00","242,25","237,50","8,76K","3,30%"
"13.12.2002","234,50","233,00","235,50","231,50","9,38K","0,54%"
"12.12.2002","233,25","228,50","234,00","228,50","31,77K","2,08%"
"11.12.2002","228,50","231,75","231,75","227,50","27,99K","0,88%"
"10.12.2002","226,50","225,00","226,75","223,75","19,38K","0,44%"
"09.12.2002","225,50","226,25","226,50","224,75","18,89K","1,35%"
"06.12.2002","222,50","226,00","226,50","221,75","16,14K","-0,67%"
"05.12.2002","224,00","219,50","225,00","219,25","19,38K","0,67%"
"04.12.2002","222,50","226,00","226,00","222,25","21,72K","-1,55%"
"03.12.2002","226,00","227,75","229,50","225,75","14,00K","-0,33%"
"02.12.2002","226,75","223,50","227,25","222,00","12,61K","1,80%"
"29.11.2002","222,75","222,25","223,50","222,00","6,29K","0,34%"
"28.11.2002","222,00","224,25","224,25","222,00","6,75K","-1,11%"
"27.11.2002","224,50","223,25","226,50","222,50","14,84K","1,81%"
"26.11.2002","220,50","220,50","221,75","218,75","12,46K","-1,23%"
"25.11.2002","223,25","226,25","226,25","222,25","10,30K","0,56%"
"22.11.2002","222,00","219,75","222,75","218,00","15,12K","1,02%"
"21.11.2002","219,75","219,00","221,75","217,75","15,28K","1,38%"
"20.11.2002","216,75","212,75","217,50","212,25","18,49K","0,00%"
"19.11.2002","216,75","214,25","216,75","213,00","12,04K","2,85%"
"18.11.2002","210,75","205,00","210,75","205,00","10,30K","3,82%"
"15.11.2002","203,00","202,75","203,50","201,25","4,52K","0,74%"
"14.11.2002","201,50","199,00","202,25","198,50","14,96K","1,77%"
"13.11.2002","198,00","208,75","209,75","197,50","13,50K","-3,88%"
"12.11.2002","206,00","205,00","207,00","204,25","25,75K","-0,48%"
"11.11.2002","207,00","206,00","209,00","205,25","24,08K","0,61%"
"08.11.2002","205,75","206,75","207,50","204,25","17,32K","-1,56%"
"07.11.2002","209,00","209,25","214,25","208,50","19,58K","0,48%"
"06.11.2002","208,00","211,00","212,50","207,00","15,48K","-2,35%"
"05.11.2002","213,00","217,25","217,50","212,00","13,15K","-2,52%"
"04.11.2002","218,50","218,25","219,00","217,00","10,57K","-1,35%"
"01.11.2002","221,50","223,00","224,75","220,25","10,93K","-0,11%"
"31.10.2002","221,75","219,00","222,25","218,75","12,77K","2,42%"
"30.10.2002","216,50","218,75","221,25","216,50","13,90K","-1,14%"
"29.10.2002","219,00","221,00","221,75","218,50","6,71K","-0,23%"
"28.10.2002","219,50","221,75","222,50","217,00","12,10K","-1,68%"
"25.10.2002","223,25","229,75","230,00","222,50","10,87K","-2,30%"
"24.10.2002","228,50","229,75","230,75","228,25","7,57K","0,66%"
"23.10.2002","227,00","227,50","230,00","226,75","8,22K","0,11%"
"22.10.2002","226,75","228,75","231,00","225,50","11,38K","-1,52%"
"21.10.2002","230,25","240,00","240,00","230,00","8,83K","-4,06%"
"18.10.2002","240,00","241,75","242,00","238,75","6,75K","0,31%"
"17.10.2002","239,25","238,75","240,25","237,25","6,35K","-1,24%"
"16.10.2002","242,25","241,50","243,75","241,25","11,07K","0,52%"
"15.10.2002","241,00","242,00","244,25","240,00","10,26K","-0,92%"
"14.10.2002","243,25","238,25","243,50","236,50","7,11K","2,21%"
"11.10.2002","238,00","236,00","238,50","236,00","7,92K","1,49%"
"10.10.2002","234,50","239,50","239,50","234,25","25,47K","-2,09%"
"09.10.2002","239,50","239,25","241,50","237,50","24,04K","0,52%"
"08.10.2002","238,25","241,25","242,00","235,00","22,86K","-0,73%"
"07.10.2002","240,00","243,75","244,00","239,75","19,61K","-0,72%"
"04.10.2002","241,75","242,25","244,50","240,75","11,29K","-0,10%"
"03.10.2002","242,00","248,25","249,25","241,75","16,12K","-2,12%"
"02.10.2002","247,25","249,50","250,00","246,50","14,45K","-0,70%"
"01.10.2002","249,00","245,75","250,25","244,00","12,87K","1,32%"
"30.09.2002","245,75","248,00","248,00","245,50","8,98K","0,51%"
"27.09.2002","244,50","244,25","247,25","243,50","8,45K","0,31%"
"26.09.2002","243,75","247,00","247,25","242,50","7,19K","-0,51%"
"25.09.2002","245,00","245,25","245,75","244,00","9,47K","-0,81%"
"24.09.2002","247,00","247,25","250,50","245,50","7,89K","0,10%"
"23.09.2002","246,75","244,00","247,00","242,75","4,70K","1,96%"
"20.09.2002","242,00","240,25","243,75","240,00","6,90K","1,04%"
"19.09.2002","239,50","240,25","242,00","238,50","4,40K","-0,21%"
"18.09.2002","240,00","237,25","241,00","236,75","5,78K","2,45%"
"17.09.2002","234,25","233,00","235,75","233,00","4,74K","-2,60%"
"16.09.2002","240,50","241,50","241,50","239,00","5,46K","0,10%"
"13.09.2002","240,25","235,25","240,25","234,50","5,36K","2,23%"
"12.09.2002","235,00","241,00","241,50","233,75","17,61K","-2,69%"
"11.09.2002","241,50","240,00","241,75","239,00","16,85K","-0,62%"
"10.09.2002","243,00","240,75","245,00","240,25","18,69K","1,36%"
"09.09.2002","239,75","244,75","244,75","237,25","13,84K","-1,24%"
"06.09.2002","242,75","240,50","244,50","238,50","14,36K","3,41%"
"05.09.2002","234,75","233,00","235,25","232,00","26,11K","1,73%"
"04.09.2002","230,75","225,00","231,25","225,00","15,52K","2,21%"
"03.09.2002","225,75","231,25","231,50","225,50","10,26K","-2,90%"
"02.09.2002","232,50","233,25","233,50","230,50","5,89K","-0,32%"
"30.08.2002","233,25","232,00","234,25","232,00","8,12K","1,30%"
"29.08.2002","230,25","230,00","233,00","229,00","6,77K","-0,54%"
"28.08.2002","231,50","233,75","233,75","229,75","4,97K","-0,54%"
"27.08.2002","232,75","233,75","236,25","232,00","5,43K","1,09%"
"23.08.2002","230,25","229,25","230,50","227,25","5,73K","0,11%"
"22.08.2002","230,00","232,00","232,50","229,50","8,04K","-1,18%"
"21.08.2002","232,75","225,25","233,75","224,50","12,10K","2,53%"
"20.08.2002","227,00","227,50","228,75","226,50","9,58K","0,22%"
"19.08.2002","226,50","224,75","227,00","223,50","6,34K","0,22%"
"16.08.2002","226,00","222,50","226,00","221,00","8,78K","1,57%"
"15.08.2002","222,50","216,75","222,75","216,25","6,37K","2,30%"
"14.08.2002","217,50","218,00","218,25","215,75","10,48K","1,40%"
"13.08.2002","214,50","214,25","215,50","213,25","9,40K","2,88%"
"12.08.2002","208,50","211,50","211,50","206,50","20,86K","-0,83%"
"09.08.2002","210,25","210,75","210,75","207,50","20,12K","0,96%"
"08.08.2002","208,25","208,75","209,25","206,00","14,35K","-0,24%"
"07.08.2002","208,75","209,75","211,50","208,50","18,70K","-0,83%"
"06.08.2002","210,50","207,00","210,75","206,75","11,10K","1,81%"
"05.08.2002","206,75","210,00","210,50","206,25","10,32K","-0,24%"
"02.08.2002","207,25","207,75","208,00","205,25","16,47K","-1,19%"
"01.08.2002","209,75","212,00","213,50","209,75","9,81K","-1,87%"
"31.07.2002","213,75","215,50","217,00","213,25","14,73K","-0,58%"
"30.07.2002","215,00","208,50","215,50","208,50","13,80K","3,24%"
"29.07.2002","208,25","207,00","211,25","206,50","4,45K","0,48%"
"26.07.2002","207,25","207,25","208,75","207,00","6,79K","-0,36%"
"25.07.2002","208,00","210,75","210,75","207,00","8,62K","-0,24%"
"24.07.2002","208,50","209,50","210,50","204,75","12,66K","-0,60%"
"23.07.2002","209,75","209,00","211,25","208,50","8,01K","0,84%"
"22.07.2002","208,00","214,00","214,25","208,00","5,65K","-2,92%"
"19.07.2002","214,25","215,75","216,00","213,75","5,19K","-1,49%"
"18.07.2002","217,50","215,75","217,75","215,75","8,28K","0,58%"
"17.07.2002","216,25","218,00","218,00","215,00","7,66K","-0,12%"
"16.07.2002","216,50","216,00","216,50","212,75","6,11K","-0,57%"
"15.07.2002","217,75","219,00","219,75","217,25","8,24K","0,81%"
"12.07.2002","216,00","215,50","217,00","214,75","6,53K","1,41%"
"11.07.2002","213,00","210,75","214,00","210,25","18,73K","0,47%"
"10.07.2002","212,00","208,00","213,00","207,75","22,96K","3,54%"
"09.07.2002","204,75","206,50","206,75","203,75","15,49K","-0,61%"
"08.07.2002","206,00","210,00","210,00","205,75","13,94K","-1,44%"
"05.07.2002","209,00","210,00","210,25","207,50","7,58K","-0,36%"
"04.07.2002","209,75","213,75","213,75","208,50","5,44K","-0,47%"
"03.07.2002","210,75","211,00","213,75","210,50","15,45K","0,12%"
"02.07.2002","210,50","209,75","212,50","209,50","20,90K","0,48%"
"01.07.2002","209,50","208,00","210,50","207,00","12,27K","0,84%"
"28.06.2002","207,75","207,50","209,25","206,50","8,20K","-0,24%"
"27.06.2002","208,25","206,25","208,50","206,25","8,43K","2,21%"
"26.06.2002","203,75","205,00","205,75","202,00","5,22K","-1,81%"
"25.06.2002","207,50","206,75","209,50","206,50","8,99K","0,85%"
"24.06.2002","205,75","202,00","206,50","201,25","6,28K","3,26%"
